"Title","video_url","Published_date","Views"
"When Time Became History - The Human Era","https://www.youtube.com/watch?v=CWu29PRCUvQ","2020-10-06",8707893
"Is It Too Late To Stop Climate Change? Well, it's Complicated.","https://www.youtube.com/watch?v=wbR-5mHI6bo","2020-09-29",6810126
"The Largest Star in the Universe – Size Comparison","https://www.youtube.com/watch?v=3mnSDifDSxQ","2020-09-22",30833866
"The Warrior Kingdoms of the Weaver Ant","https://www.youtube.com/watch?v=B3QTAgHlwEg","2020-08-30",9300299
"Unlimited Resources From Space – Asteroid Mining","https://www.youtube.com/watch?v=y8XvQNt26KI","2020-08-16",9629762
"What Do Alien Civilizations Look Like? The Kardashev Scale","https://www.youtube.com/watch?v=rhFK5_Nx9xY","2020-08-02",19254559
"What Is Intelligence? Where Does it Begin?","https://www.youtube.com/watch?v=ck4RGeoHFko","2020-07-12",10082430
"Who Is Responsible For Climate Change? – Who Needs To Fix It?","https://www.youtube.com/watch?v=ipVxxxqwBQw","2020-06-21",9837391
"Could Solar Storms Destroy Civilization? Solar Flares & Coronal Mass Ejections","https://www.youtube.com/watch?v=oHHSSJDJ4oo","2020-06-07",13691113
"The Past We Can Never Return To – The Anthropocene Reviewed","https://www.youtube.com/watch?v=YbgnlkJPga4","2020-05-24",8250079
"Why Are You Alive – Life, Energy & ATP","https://www.youtube.com/watch?v=QImCld9YubE","2020-05-10",10340535
"The Coronavirus Explained & What You Should Do","https://www.youtube.com/watch?v=BtN-goy9VOY","2020-03-19",88083676
"Why Blue Whales Don't Get Cancer - Peto's Paradox","https://www.youtube.com/watch?v=1AElONvi9WQ","2020-03-01",23136605
"How to Make a Kurzgesagt Video in 1200 Hours","https://www.youtube.com/watch?v=uFk0mgljtns","2020-02-16",7954715
"Milk. White Poison or Healthy Drink?","https://www.youtube.com/watch?v=oakWgLqCwUc","2020-01-26",19459504
"How to Move the Sun: Stellar Engines","https://www.youtube.com/watch?v=v3y8AIEX_dU","2019-12-22",16604499
"Overpopulation & Africa","https://www.youtube.com/watch?v=NMo3nZHVrZ4","2019-12-15",9290590
"An Antidote to Dissatisfaction","https://www.youtube.com/watch?v=WPPPFqsECz0","2019-12-08",14328857
"1,000km Cable to the Stars - The Skyhook","https://www.youtube.com/watch?v=dqwpQarrDwk","2019-11-17",11313927
"Neutron Stars – The Most Extreme Things that are not Black Holes","https://www.youtube.com/watch?v=udFxKZRyQt4","2019-11-10",18446312
"The 12,020 Human SPACE Era Calendar 🚀","https://www.youtube.com/watch?v=f9uZ0REjIjo","2019-11-03",1334179
"What if We Nuke a City?","https://www.youtube.com/watch?v=5iPH-br_eJQ","2019-10-13",26985265
"The Billion Ant Mega Colony and the Biggest War on Earth","https://www.youtube.com/watch?v=cqECNYmM23A","2019-09-29",18688879
"What’s Hiding at the Most Solitary Place on Earth? The Deep Sea","https://www.youtube.com/watch?v=PaErPyEnDvk","2019-09-15",20725055
"The Egg - A Short Story","https://www.youtube.com/watch?v=h6fcK_fRYaI","2019-09-01",28627687
"The World War of the Ants – The Army Ant","https://www.youtube.com/watch?v=7_e0CA_nhaE","2019-08-11",21731184
"Tiny Bombs in your Blood - The Complement System","https://www.youtube.com/watch?v=BSypUV6QUNw","2019-07-28",11039465
"Could Your Phone Hurt You? Electromagnetic Pollution","https://www.youtube.com/watch?v=FfgT6zx4k3Q","2019-07-07",7291561
"Is Meat Bad for You? Is Meat Unhealthy?","https://www.youtube.com/watch?v=ouAccsTzlGU","2019-06-09",12764843
"Is the EU Democratic? Does Your Vote Matter?","https://www.youtube.com/watch?v=h4Uu5eyN6VU","2019-05-19",5228623
"The Side Effects of Vaccines - How High is the Risk?","https://www.youtube.com/watch?v=zBkVCpbNnkU","2019-05-12",16156693
"The Most Dangerous Stuff in the Universe - Strange Stars Explained","https://www.youtube.com/watch?v=p_8yK2kmxoo","2019-04-14",20497049
"What If We Detonated All Nuclear Bombs at Once?","https://www.youtube.com/watch?v=JyECrGp-Sw8","2019-03-31",29363399
"The Origin of Consciousness – How Unaware Things Became Aware","https://www.youtube.com/watch?v=H6u0VBqNBQ8","2019-03-17",16221344
"Can You Trust Kurzgesagt Videos?","https://www.youtube.com/watch?v=JtUAAXe_0VI","2019-03-03",6825786
"Loneliness","https://www.youtube.com/watch?v=n3Xv_g3g-mA","2019-02-17",24872030
"Building a Marsbase is a Horrible Idea: Let’s do it!","https://www.youtube.com/watch?v=uqKGREZs6-w","2019-02-03",19416947
"Is Organic Really Better? Healthy Food or Trendy Scam?","https://www.youtube.com/watch?v=8PmM6SUn7Es","2019-01-13",11158038
"Aliens under the Ice – Life on Rogue Planets","https://www.youtube.com/watch?v=M7CkdB5z9PY","2018-12-27",13263399
"How to Build a Dyson Sphere - The Ultimate Megastructure","https://www.youtube.com/watch?v=pP44EPBMb8A","2018-12-20",20913231
"End of Space – Creating a Prison for Humanity","https://www.youtube.com/watch?v=yS1ibDImAYU","2018-11-25",13826897
"The 12,019 Calendar IS HERE – A new calendar for humanity","https://www.youtube.com/watch?v=FaB41TtgS54","2018-10-30",1367562
"Why Beautiful Things Make us Happy – Beauty Explained","https://www.youtube.com/watch?v=-O5kNPlUV7w","2018-10-23",9791187
"Why Meat is the Best Worst Thing in the World 🍔","https://www.youtube.com/watch?v=NxvQPzrg2Wg","2018-09-30",12459768
"How We Could Build a Moon Base TODAY – Space Colonization 1","https://www.youtube.com/watch?v=NtQkz0aRDe8","2018-09-16",15708874
"Wormholes Explained – Breaking Spacetime","https://www.youtube.com/watch?v=9P6rdqiybaw","2018-08-12",22750399
"What If You Detonated a Nuclear Bomb In The Marianas Trench? (Science not Fantasy)","https://www.youtube.com/watch?v=9tbxDgcv74c","2018-07-22",32233839
"Plastic Pollution: How Humans are Turning the World into Plastic","https://www.youtube.com/watch?v=RS7IzU2VJIQ","2018-07-01",9001364
"3 Arguments Why Marijuana Should Stay Illegal Reviewed","https://www.youtube.com/watch?v=kP15q815Saw","2018-06-10",15356792
"The Deadliest Being on Planet Earth – The Bacteriophage","https://www.youtube.com/watch?v=YI3tsmFsrOg","2018-05-13",31511507
"The Black Hole Bomb and Black Hole Civilizations","https://www.youtube.com/watch?v=ulCdoCfw-bY","2018-04-22",27206148
"Time: The History & Future of Everything – Remastered","https://www.youtube.com/watch?v=5TbUxGZtwGI","2018-04-08",9778409
"A Selfish Argument for Making the World a Better Place – Egoistic Altruism","https://www.youtube.com/watch?v=rvskMHn0sqQ","2018-03-18",10771850
"String Theory Explained – What is The True Nature of Reality?","https://www.youtube.com/watch?v=Da-2h2B4faU","2018-03-01",22760115
"Homeopathy Explained – Gentle Healing or Reckless Fraud?","https://www.youtube.com/watch?v=8HslUzw35mc","2018-02-22",10959211
"Why Alien Life Would be our Doom - The Great Filter","https://www.youtube.com/watch?v=UjtOGPJ0URM","2018-02-01",25739015
"How to Make an Elephant Explode – The Size of Life 2","https://www.youtube.com/watch?v=MUWUHf-rzks","2017-12-21",8494865
"Universal Basic Income Explained – Free Money for Everybody? UBI","https://www.youtube.com/watch?v=kl39KHS07Xc","2017-12-07",10241106
"Emergence – How Stupid Things Become Smart Together","https://www.youtube.com/watch?v=16W7c0mb-rE","2017-11-16",8641587
"How to Cure Aging – During Your Lifetime?","https://www.youtube.com/watch?v=MjdpR-TY6QU","2017-11-03",7664500
"Why Age? Should We End Aging Forever?","https://www.youtube.com/watch?v=GoJsr4IwCm4","2017-10-20",8521265
"The Year 12,018 Calendar IS OUT NOW – A new calendar for humanity","https://www.youtube.com/watch?v=4ClLMrfYmmw","2017-10-10",1633940
"How Bacteria Rule Over Your Body – The Microbiome","https://www.youtube.com/watch?v=VzPD009qTN4","2017-10-05",9437839
"Is Reality Real? The Simulation Argument","https://www.youtube.com/watch?v=tlTKTTt47WE","2017-09-21",20633368
"What Happens If We Bring the Sun to Earth?","https://www.youtube.com/watch?v=J0ldO87Pprc","2017-09-07",11933509
"Why Black Holes Could Delete The Universe – The Information Paradox","https://www.youtube.com/watch?v=yWO-cvGETRQ","2017-08-24",27564264
"What Happens If We Throw an Elephant From a Skyscraper? Life & Size 1","https://www.youtube.com/watch?v=f7KSfjv4Oq0","2017-08-10",17593727
"Optimistic Nihilism","https://www.youtube.com/watch?v=MBRqu0YOH14","2017-07-26",16375548
"The Rise of the Machines – Why Automation is Different this Time","https://www.youtube.com/watch?v=WSKi8HfcxEk","2017-06-08",13973489
"The Last Light Before Eternal Darkness – White Dwarfs & Black Dwarfs","https://www.youtube.com/watch?v=qsN1LglrX9s","2017-05-04",14592112
"Is the European Union Worth It Or Should We End It?","https://www.youtube.com/watch?v=XxutY7ss1v4","2017-04-13",7668130
"Are GMOs Good or Bad? Genetic Engineering & Our Food","https://www.youtube.com/watch?v=7TmcXYp8xu4","2017-03-30",12714580
"Do Robots Deserve Rights? What if Machines Become Conscious?","https://www.youtube.com/watch?v=DHyUYg8X31c","2017-02-23",7658768
"Why Earth Is A Prison and How To Escape It","https://www.youtube.com/watch?v=RVMZxH1TIIQ","2017-02-01",11948206
"Overpopulation – The Human Explosion Explained","https://www.youtube.com/watch?v=QsBT5EQt348","2016-12-22",13179598
"A New History for Humanity – The Human Era","https://www.youtube.com/watch?v=czgOWmtGVGs","2016-12-07",9664454
"The Most Gruesome Parasites – Neglected Tropical Diseases – NTDs","https://www.youtube.com/watch?v=qNWWrDBRBqk","2016-11-30",12545049
"Fusion Power Explained – Future or Failure","https://www.youtube.com/watch?v=mZsaaturR6E","2016-11-10",13493659
"The Most Efficient Way to Destroy the Universe – False Vacuum","https://www.youtube.com/watch?v=ijFm6DxNVyI","2016-10-21",15463523
"Genetic Engineering and Diseases – Gene Drive & Malaria","https://www.youtube.com/watch?v=TnzcwTyr6cE","2016-09-21",9252492
"Genetic Engineering Will Change Everything Forever – CRISPR","https://www.youtube.com/watch?v=jAhjPd4uNFY","2016-08-10",28747752
"Death From Space — Gamma-Ray Bursts Explained","https://www.youtube.com/watch?v=RLykC1VN7NY","2016-07-31",13873781
"What Happened Before History? Human Origins","https://www.youtube.com/watch?v=dGiQaabX3_o","2016-06-23",21146300
"What Are You?","https://www.youtube.com/watch?v=JQVmkDUkZT4","2016-05-31",14680798
"How Far Can We Go? Limits of Humanity (Old Version – Watch the New One)","https://www.youtube.com/watch?v=ZL4yYHdDSWs","2016-05-12",17969246
"Safe and Sorry – Terrorism & Mass Surveillance","https://www.youtube.com/watch?v=V9_PjdU3Mpo","2016-04-14",4550092
"Space Elevator – Science Fiction or the Future of Mankind?","https://www.youtube.com/watch?v=qPQQwqGWktE","2016-04-08",7532040
"The Antibiotic Apocalypse Explained","https://www.youtube.com/watch?v=xZbcwi7SfZE","2016-03-16",8278186
"Why The War on Drugs Is a Huge Failure","https://www.youtube.com/watch?v=wJUXLqNHCaI","2016-03-01",10503227
"The Last Star in the Universe – Red Dwarfs Explained","https://www.youtube.com/watch?v=LS-VPyLaJFM","2016-01-31",12706175
"What Is Something?","https://www.youtube.com/watch?v=X9otDixAtFw","2015-12-23",7735348
"Black Holes Explained – From Birth to Death","https://www.youtube.com/watch?v=e-P5IFTqB98","2015-12-15",22295595
"Quantum Computers Explained – Limits of Human Technology","https://www.youtube.com/watch?v=JhHMJCUmq28","2015-12-08",17794007
"How Facebook is Stealing Billions of Views","https://www.youtube.com/watch?v=t7tA3NNKF0Q","2015-11-10",9801600
"What Is Light?","https://www.youtube.com/watch?v=IXxZRZxafEQ","2015-10-15",8892885
"What is Dark Matter and Dark Energy?","https://www.youtube.com/watch?v=QAa2O_8wBUQ","2015-08-06",11380415
"What if there was a black hole in your pocket?","https://www.youtube.com/watch?v=8nHBGFKLHZQ","2015-07-16",14602948
"The Death Of Bees Explained – Parasites, Poison and Humans","https://www.youtube.com/watch?v=GqA42M4RtxE","2015-07-09",14386622
"The Fermi Paradox II — Solutions and Ideas – Where Are All The Aliens?","https://www.youtube.com/watch?v=1fQkVqno-uI","2015-06-04",16145483
"The Fermi Paradox — Where Are All The Aliens? (1/2)","https://www.youtube.com/watch?v=sNhhvQGsMEc","2015-05-06",32705484
"3 Reasons Why Nuclear Energy Is Awesome! 3/3","https://www.youtube.com/watch?v=pVbLlnmxIbY","2015-04-01",4541682
"3 Reasons Why Nuclear Energy Is Terrible! 2/3","https://www.youtube.com/watch?v=HEYbgyL5n1g","2015-04-01",4581785
"Nuclear Energy Explained: How does it work? 1/3","https://www.youtube.com/watch?v=rcOFV4y5z8c","2015-03-26",7252082
"Banking Explained – Money and Credit","https://www.youtube.com/watch?v=fTTGALaRZoc","2015-03-12",9384592
"Measles Explained — Vaccinate or Not?","https://www.youtube.com/watch?v=y0opgc1WoS4","2015-02-24",9697082
"How Small Is An Atom? Spoiler: Very Small.","https://www.youtube.com/watch?v=_lNF3_30lUE","2015-01-20",7702200
"The Ultimate Conspiracy Debunker","https://www.youtube.com/watch?v=Hug0rfFC_L8","2014-12-18",8205642
"What Is Life? Is Death Real?","https://www.youtube.com/watch?v=QOCaacO8wus","2014-12-11",13463410
"The Ebola Virus Explained — How Your Body Fights For Survival","https://www.youtube.com/watch?v=sRv19gkZ4E0","2014-11-06",13160990
"Is War Over? — A Paradox Explained","https://www.youtube.com/watch?v=NbuUW9i-mHs","2014-10-09",12471128
"Atoms As Big As Mountains — Neutron Stars Explained","https://www.youtube.com/watch?v=ZW3aV7U-aik","2014-09-03",8081283
"Everything You Need to Know About Planet Earth","https://www.youtube.com/watch?v=JGXi_9A__Vc","2014-08-04",12793181
"The Immune System Explained I – Bacteria Infection","https://www.youtube.com/watch?v=zQGOcOUBi6s","2014-07-01",52696412
"Iraq Explained -- ISIS, Syria and War","https://www.youtube.com/watch?v=AQPlREDW-Ro","2014-06-19",7994294
"Are You Alone? (In The Universe)","https://www.youtube.com/watch?v=PKMQzkIiB0Y","2014-06-02",5385405
"How to catch a Dwarf Planet -- Triton MM#3","https://www.youtube.com/watch?v=cR9uphgMZ8U","2014-05-26",4095443
"The Moons of Mars Explained -- Phobos & Deimos MM#2","https://www.youtube.com/watch?v=Pw0IZg7_4mo","2014-05-12",4381777
"How Big is the Moon? MM#1","https://www.youtube.com/watch?v=Tqt9hZcWhJM","2014-05-05",2390902
"Help us make more Videos for Kurzgesagt","https://www.youtube.com/watch?v=xRF7WIZV4lA","2014-04-23",487033
"Who Invented the Internet? And Why?","https://www.youtube.com/watch?v=21eFwbb48sE","2014-04-10",2954290
"The Beginning of Everything -- The Big Bang","https://www.youtube.com/watch?v=wNDGgL73ihY","2014-03-03",13808939
"Three Ways to Destroy the Universe","https://www.youtube.com/watch?v=4_aOIA-vyBo","2014-02-03",26090661
"The History and Future of Everything -- Time","https://www.youtube.com/watch?v=2XkV6IpV2Y0","2013-12-19",7413664
"How The Stock Exchange Works (For Dummies)","https://www.youtube.com/watch?v=F3QpgXBtDeo","2013-11-28",8232906
"The Gulf Stream Explained","https://www.youtube.com/watch?v=UuGrBhK2c7U","2013-10-11",5856354
"Fracking explained: opportunity or danger","https://www.youtube.com/watch?v=Uti2niW2BRA","2013-09-03",7194342
"The Solar System -- our home in space","https://www.youtube.com/watch?v=KsF_hdjWJjo","2013-08-22",6026312
"How Evolution works","https://www.youtube.com/watch?v=hOfRN0KihOU","2013-07-11",10199489
